path,class,filename
Dataset/brain_tumor_dataset/pituitary/1316.jpg,pituitary,1316.jpg
Dataset/brain_tumor_dataset/healthy/1856.jpg,healthy,1856.jpg
Dataset/brain_tumor_dataset/healthy/1822.jpg,healthy,1822.jpg
Dataset/brain_tumor_dataset/meningioma/0648.jpg,meningioma,0648.jpg
Dataset/brain_tumor_dataset/glioma/1002.jpg,glioma,1002.jpg
Dataset/brain_tumor_dataset/healthy/0558.jpg,healthy,0558.jpg
Dataset/brain_tumor_dataset/glioma/1365.jpg,glioma,1365.jpg
Dataset/brain_tumor_dataset/pituitary/0583.jpg,pituitary,0583.jpg
Dataset/brain_tumor_dataset/glioma/0973.jpg,glioma,0973.jpg
Dataset/brain_tumor_dataset/glioma/1087.jpg,glioma,1087.jpg
Dataset/brain_tumor_dataset/healthy/0230.jpg,healthy,0230.jpg
Dataset/brain_tumor_dataset/meningioma/0935.jpg,meningioma,0935.jpg
Dataset/brain_tumor_dataset/pituitary/0441.jpg,pituitary,0441.jpg
Dataset/brain_tumor_dataset/healthy/1454.jpg,healthy,1454.jpg
Dataset/brain_tumor_dataset/healthy/1900.jpg,healthy,1900.jpg
Dataset/brain_tumor_dataset/glioma/1184.jpg,glioma,1184.jpg
Dataset/brain_tumor_dataset/healthy/0488.jpg,healthy,0488.jpg
Dataset/brain_tumor_dataset/pituitary/1442.jpg,pituitary,1442.jpg
Dataset/brain_tumor_dataset/healthy/1958.jpg,healthy,1958.jpg
Dataset/brain_tumor_dataset/glioma/0998.jpg,glioma,0998.jpg
Dataset/brain_tumor_dataset/meningioma/0939.jpg,meningioma,0939.jpg
Dataset/brain_tumor_dataset/glioma/0440.jpg,glioma,0440.jpg
Dataset/brain_tumor_dataset/meningioma/0757.jpg,meningioma,0757.jpg
Dataset/brain_tumor_dataset/meningioma/0597.jpg,meningioma,0597.jpg
Dataset/brain_tumor_dataset/pituitary/1429.jpg,pituitary,1429.jpg
Dataset/brain_tumor_dataset/pituitary/1540.jpg,pituitary,1540.jpg
Dataset/brain_tumor_dataset/healthy/1801.jpg,healthy,1801.jpg
Dataset/brain_tumor_dataset/healthy/0258.jpg,healthy,0258.jpg
Dataset/brain_tumor_dataset/glioma/0574.jpg,glioma,0574.jpg
Dataset/brain_tumor_dataset/pituitary/0768.jpg,pituitary,0768.jpg
Dataset/brain_tumor_dataset/meningioma/0217.jpg,meningioma,0217.jpg
Dataset/brain_tumor_dataset/meningioma/0092.jpg,meningioma,0092.jpg
Dataset/brain_tumor_dataset/meningioma/0495.jpg,meningioma,0495.jpg
Dataset/brain_tumor_dataset/healthy/1224.jpg,healthy,1224.jpg
Dataset/brain_tumor_dataset/pituitary/1557.jpg,pituitary,1557.jpg
Dataset/brain_tumor_dataset/pituitary/1490.jpg,pituitary,1490.jpg
Dataset/brain_tumor_dataset/pituitary/0264.jpg,pituitary,0264.jpg
Dataset/brain_tumor_dataset/pituitary/1307.jpg,pituitary,1307.jpg
Dataset/brain_tumor_dataset/meningioma/1291.jpg,meningioma,1291.jpg
Dataset/brain_tumor_dataset/meningioma/0197.jpg,meningioma,0197.jpg
Dataset/brain_tumor_dataset/meningioma/0824.jpg,meningioma,0824.jpg
Dataset/brain_tumor_dataset/healthy/1493.jpg,healthy,1493.jpg
Dataset/brain_tumor_dataset/glioma/1205.jpg,glioma,1205.jpg
Dataset/brain_tumor_dataset/meningioma/0125.jpg,meningioma,0125.jpg
Dataset/brain_tumor_dataset/healthy/1804.jpg,healthy,1804.jpg
Dataset/brain_tumor_dataset/glioma/1174.jpg,glioma,1174.jpg
Dataset/brain_tumor_dataset/pituitary/1256.jpg,pituitary,1256.jpg
Dataset/brain_tumor_dataset/healthy/0936.jpg,healthy,0936.jpg
Dataset/brain_tumor_dataset/meningioma/0852.jpg,meningioma,0852.jpg
Dataset/brain_tumor_dataset/healthy/0775.jpg,healthy,0775.jpg
Dataset/brain_tumor_dataset/healthy/1260.jpg,healthy,1260.jpg
Dataset/brain_tumor_dataset/healthy/1014.jpg,healthy,1014.jpg
Dataset/brain_tumor_dataset/pituitary/0925.jpg,pituitary,0925.jpg
Dataset/brain_tumor_dataset/pituitary/0191.jpg,pituitary,0191.jpg
Dataset/brain_tumor_dataset/healthy/1232.jpg,healthy,1232.jpg
Dataset/brain_tumor_dataset/meningioma/0861.jpg,meningioma,0861.jpg
Dataset/brain_tumor_dataset/glioma/0232.jpg,glioma,0232.jpg
Dataset/brain_tumor_dataset/meningioma/0356.jpg,meningioma,0356.jpg
Dataset/brain_tumor_dataset/pituitary/1193.jpg,pituitary,1193.jpg
Dataset/brain_tumor_dataset/meningioma/1377.jpg,meningioma,1377.jpg
Dataset/brain_tumor_dataset/healthy/0363.jpg,healthy,0363.jpg
Dataset/brain_tumor_dataset/meningioma/0644.jpg,meningioma,0644.jpg
Dataset/brain_tumor_dataset/glioma/0742.jpg,glioma,0742.jpg
Dataset/brain_tumor_dataset/meningioma/0389.jpg,meningioma,0389.jpg
Dataset/brain_tumor_dataset/meningioma/1172.jpg,meningioma,1172.jpg
Dataset/brain_tumor_dataset/glioma/1353.jpg,glioma,1353.jpg
Dataset/brain_tumor_dataset/pituitary/1719.jpg,pituitary,1719.jpg
Dataset/brain_tumor_dataset/healthy/0832.jpg,healthy,0832.jpg
Dataset/brain_tumor_dataset/glioma/1003.jpg,glioma,1003.jpg
Dataset/brain_tumor_dataset/pituitary/0821.jpg,pituitary,0821.jpg
Dataset/brain_tumor_dataset/meningioma/0262.jpg,meningioma,0262.jpg
Dataset/brain_tumor_dataset/healthy/1122.jpg,healthy,1122.jpg
Dataset/brain_tumor_dataset/meningioma/0287.jpg,meningioma,0287.jpg
Dataset/brain_tumor_dataset/pituitary/0901.jpg,pituitary,0901.jpg
Dataset/brain_tumor_dataset/meningioma/1518.jpg,meningioma,1518.jpg
Dataset/brain_tumor_dataset/healthy/1105.jpg,healthy,1105.jpg
Dataset/brain_tumor_dataset/healthy/1489.jpg,healthy,1489.jpg
Dataset/brain_tumor_dataset/healthy/1565.jpg,healthy,1565.jpg
Dataset/brain_tumor_dataset/pituitary/0947.jpg,pituitary,0947.jpg
Dataset/brain_tumor_dataset/glioma/1128.jpg,glioma,1128.jpg
Dataset/brain_tumor_dataset/meningioma/1486.jpg,meningioma,1486.jpg
Dataset/brain_tumor_dataset/pituitary/1056.jpg,pituitary,1056.jpg
Dataset/brain_tumor_dataset/meningioma/0079.jpg,meningioma,0079.jpg
Dataset/brain_tumor_dataset/healthy/0839.jpg,healthy,0839.jpg
Dataset/brain_tumor_dataset/healthy/0584.jpg,healthy,0584.jpg
Dataset/brain_tumor_dataset/meningioma/1541.jpg,meningioma,1541.jpg
Dataset/brain_tumor_dataset/meningioma/1033.jpg,meningioma,1033.jpg
Dataset/brain_tumor_dataset/healthy/1275.jpg,healthy,1275.jpg
Dataset/brain_tumor_dataset/healthy/0899.jpg,healthy,0899.jpg
Dataset/brain_tumor_dataset/pituitary/0462.jpg,pituitary,0462.jpg
Dataset/brain_tumor_dataset/pituitary/1475.jpg,pituitary,1475.jpg
Dataset/brain_tumor_dataset/meningioma/0941.jpg,meningioma,0941.jpg
Dataset/brain_tumor_dataset/glioma/0872.jpg,glioma,0872.jpg
Dataset/brain_tumor_dataset/meningioma/1588.jpg,meningioma,1588.jpg
Dataset/brain_tumor_dataset/meningioma/1270.jpg,meningioma,1270.jpg
Dataset/brain_tumor_dataset/pituitary/1190.jpg,pituitary,1190.jpg
Dataset/brain_tumor_dataset/pituitary/0452.jpg,pituitary,0452.jpg
Dataset/brain_tumor_dataset/healthy/0543.jpg,healthy,0543.jpg
Dataset/brain_tumor_dataset/pituitary/0985.jpg,pituitary,0985.jpg
Dataset/brain_tumor_dataset/healthy/0267.jpg,healthy,0267.jpg
Dataset/brain_tumor_dataset/meningioma/0502.jpg,meningioma,0502.jpg
Dataset/brain_tumor_dataset/pituitary/1598.jpg,pituitary,1598.jpg
Dataset/brain_tumor_dataset/glioma/0129.jpg,glioma,0129.jpg
Dataset/brain_tumor_dataset/glioma/0588.jpg,glioma,0588.jpg
Dataset/brain_tumor_dataset/healthy/0439.jpg,healthy,0439.jpg
Dataset/brain_tumor_dataset/healthy/0879.jpg,healthy,0879.jpg
Dataset/brain_tumor_dataset/meningioma/0199.jpg,meningioma,0199.jpg
Dataset/brain_tumor_dataset/healthy/1230.jpg,healthy,1230.jpg
Dataset/brain_tumor_dataset/glioma/1553.jpg,glioma,1553.jpg
Dataset/brain_tumor_dataset/pituitary/0321.jpg,pituitary,0321.jpg
Dataset/brain_tumor_dataset/healthy/1596.jpg,healthy,1596.jpg
Dataset/brain_tumor_dataset/glioma/0724.jpg,glioma,0724.jpg
Dataset/brain_tumor_dataset/meningioma/0665.jpg,meningioma,0665.jpg
Dataset/brain_tumor_dataset/glioma/0773.jpg,glioma,0773.jpg
Dataset/brain_tumor_dataset/healthy/1136.jpg,healthy,1136.jpg
Dataset/brain_tumor_dataset/meningioma/1090.jpg,meningioma,1090.jpg
Dataset/brain_tumor_dataset/meningioma/1434.jpg,meningioma,1434.jpg
Dataset/brain_tumor_dataset/glioma/0797.jpg,glioma,0797.jpg
Dataset/brain_tumor_dataset/meningioma/1399.jpg,meningioma,1399.jpg
Dataset/brain_tumor_dataset/meningioma/0864.jpg,meningioma,0864.jpg
Dataset/brain_tumor_dataset/meningioma/1368.jpg,meningioma,1368.jpg
Dataset/brain_tumor_dataset/healthy/1226.jpg,healthy,1226.jpg
Dataset/brain_tumor_dataset/pituitary/0293.jpg,pituitary,0293.jpg
Dataset/brain_tumor_dataset/pituitary/1183.jpg,pituitary,1183.jpg
Dataset/brain_tumor_dataset/glioma/1507.jpg,glioma,1507.jpg
Dataset/brain_tumor_dataset/glioma/0564.jpg,glioma,0564.jpg
Dataset/brain_tumor_dataset/healthy/1735.jpg,healthy,1735.jpg
Dataset/brain_tumor_dataset/healthy/1133.jpg,healthy,1133.jpg
Dataset/brain_tumor_dataset/healthy/0688.jpg,healthy,0688.jpg
Dataset/brain_tumor_dataset/pituitary/0155.jpg,pituitary,0155.jpg
Dataset/brain_tumor_dataset/meningioma/1360.jpg,meningioma,1360.jpg
Dataset/brain_tumor_dataset/healthy/0353.jpg,healthy,0353.jpg
Dataset/brain_tumor_dataset/glioma/0454.jpg,glioma,0454.jpg
Dataset/brain_tumor_dataset/healthy/0731.jpg,healthy,0731.jpg
Dataset/brain_tumor_dataset/pituitary/1229.jpg,pituitary,1229.jpg
Dataset/brain_tumor_dataset/healthy/0235.jpg,healthy,0235.jpg
Dataset/brain_tumor_dataset/meningioma/0737.jpg,meningioma,0737.jpg
Dataset/brain_tumor_dataset/glioma/1073.jpg,glioma,1073.jpg
Dataset/brain_tumor_dataset/glioma/1503.jpg,glioma,1503.jpg
Dataset/brain_tumor_dataset/meningioma/1392.jpg,meningioma,1392.jpg
Dataset/brain_tumor_dataset/healthy/1501.jpg,healthy,1501.jpg
Dataset/brain_tumor_dataset/healthy/1290.jpg,healthy,1290.jpg
Dataset/brain_tumor_dataset/pituitary/1141.jpg,pituitary,1141.jpg
Dataset/brain_tumor_dataset/pituitary/0692.jpg,pituitary,0692.jpg
Dataset/brain_tumor_dataset/meningioma/0809.jpg,meningioma,0809.jpg
Dataset/brain_tumor_dataset/healthy/0331.jpg,healthy,0331.jpg
Dataset/brain_tumor_dataset/healthy/0697.jpg,healthy,0697.jpg
Dataset/brain_tumor_dataset/meningioma/1133.jpg,meningioma,1133.jpg
Dataset/brain_tumor_dataset/healthy/0796.jpg,healthy,0796.jpg
Dataset/brain_tumor_dataset/pituitary/0875.jpg,pituitary,0875.jpg
Dataset/brain_tumor_dataset/meningioma/1576.jpg,meningioma,1576.jpg
Dataset/brain_tumor_dataset/meningioma/0093.jpg,meningioma,0093.jpg
Dataset/brain_tumor_dataset/pituitary/1267.jpg,pituitary,1267.jpg
Dataset/brain_tumor_dataset/healthy/0026.jpg,healthy,0026.jpg
Dataset/brain_tumor_dataset/pituitary/0657.jpg,pituitary,0657.jpg
Dataset/brain_tumor_dataset/pituitary/1251.jpg,pituitary,1251.jpg
Dataset/brain_tumor_dataset/healthy/1342.jpg,healthy,1342.jpg
Dataset/brain_tumor_dataset/glioma/0836.jpg,glioma,0836.jpg
Dataset/brain_tumor_dataset/meningioma/0931.jpg,meningioma,0931.jpg
Dataset/brain_tumor_dataset/meningioma/0839.jpg,meningioma,0839.jpg
Dataset/brain_tumor_dataset/meningioma/0902.jpg,meningioma,0902.jpg
Dataset/brain_tumor_dataset/pituitary/0817.jpg,pituitary,0817.jpg
Dataset/brain_tumor_dataset/glioma/0316.jpg,glioma,0316.jpg
Dataset/brain_tumor_dataset/meningioma/0070.jpg,meningioma,0070.jpg
Dataset/brain_tumor_dataset/meningioma/1225.jpg,meningioma,1225.jpg
Dataset/brain_tumor_dataset/meningioma/1600.jpg,meningioma,1600.jpg
Dataset/brain_tumor_dataset/healthy/1662.jpg,healthy,1662.jpg
Dataset/brain_tumor_dataset/pituitary/1563.jpg,pituitary,1563.jpg
Dataset/brain_tumor_dataset/pituitary/0868.jpg,pituitary,0868.jpg
Dataset/brain_tumor_dataset/pituitary/0661.jpg,pituitary,0661.jpg
Dataset/brain_tumor_dataset/healthy/0401.jpg,healthy,0401.jpg
Dataset/brain_tumor_dataset/glioma/1114.jpg,glioma,1114.jpg
Dataset/brain_tumor_dataset/healthy/1465.jpg,healthy,1465.jpg
Dataset/brain_tumor_dataset/healthy/0846.jpg,healthy,0846.jpg
Dataset/brain_tumor_dataset/pituitary/0284.jpg,pituitary,0284.jpg
Dataset/brain_tumor_dataset/healthy/0662.jpg,healthy,0662.jpg
Dataset/brain_tumor_dataset/pituitary/0454.jpg,pituitary,0454.jpg
Dataset/brain_tumor_dataset/healthy/0704.jpg,healthy,0704.jpg
Dataset/brain_tumor_dataset/glioma/0313.jpg,glioma,0313.jpg
Dataset/brain_tumor_dataset/healthy/1165.jpg,healthy,1165.jpg
Dataset/brain_tumor_dataset/pituitary/0349.jpg,pituitary,0349.jpg
Dataset/brain_tumor_dataset/meningioma/0464.jpg,meningioma,0464.jpg
Dataset/brain_tumor_dataset/healthy/0106.jpg,healthy,0106.jpg
Dataset/brain_tumor_dataset/meningioma/0268.jpg,meningioma,0268.jpg
Dataset/brain_tumor_dataset/pituitary/0435.jpg,pituitary,0435.jpg
Dataset/brain_tumor_dataset/healthy/1151.jpg,healthy,1151.jpg
Dataset/brain_tumor_dataset/glioma/0668.jpg,glioma,0668.jpg
Dataset/brain_tumor_dataset/healthy/0694.jpg,healthy,0694.jpg
Dataset/brain_tumor_dataset/meningioma/1249.jpg,meningioma,1249.jpg
Dataset/brain_tumor_dataset/meningioma/1535.jpg,meningioma,1535.jpg
Dataset/brain_tumor_dataset/glioma/0188.jpg,glioma,0188.jpg
Dataset/brain_tumor_dataset/glioma/1062.jpg,glioma,1062.jpg
Dataset/brain_tumor_dataset/meningioma/0395.jpg,meningioma,0395.jpg
Dataset/brain_tumor_dataset/healthy/1772.jpg,healthy,1772.jpg
Dataset/brain_tumor_dataset/healthy/1062.jpg,healthy,1062.jpg
Dataset/brain_tumor_dataset/healthy/0725.jpg,healthy,0725.jpg
Dataset/brain_tumor_dataset/pituitary/1505.jpg,pituitary,1505.jpg
Dataset/brain_tumor_dataset/glioma/1501.jpg,glioma,1501.jpg
Dataset/brain_tumor_dataset/healthy/0319.jpg,healthy,0319.jpg
Dataset/brain_tumor_dataset/healthy/0116.jpg,healthy,0116.jpg
Dataset/brain_tumor_dataset/glioma/0018.jpg,glioma,0018.jpg
Dataset/brain_tumor_dataset/pituitary/0878.jpg,pituitary,0878.jpg
Dataset/brain_tumor_dataset/pituitary/0420.jpg,pituitary,0420.jpg
Dataset/brain_tumor_dataset/pituitary/1678.jpg,pituitary,1678.jpg
Dataset/brain_tumor_dataset/pituitary/0409.jpg,pituitary,0409.jpg
Dataset/brain_tumor_dataset/pituitary/1195.jpg,pituitary,1195.jpg
Dataset/brain_tumor_dataset/meningioma/1023.jpg,meningioma,1023.jpg
Dataset/brain_tumor_dataset/healthy/1835.jpg,healthy,1835.jpg
Dataset/brain_tumor_dataset/healthy/1380.jpg,healthy,1380.jpg
Dataset/brain_tumor_dataset/meningioma/0193.jpg,meningioma,0193.jpg
Dataset/brain_tumor_dataset/pituitary/1567.jpg,pituitary,1567.jpg
Dataset/brain_tumor_dataset/pituitary/1395.jpg,pituitary,1395.jpg
Dataset/brain_tumor_dataset/glioma/1402.jpg,glioma,1402.jpg
Dataset/brain_tumor_dataset/pituitary/0979.jpg,pituitary,0979.jpg
Dataset/brain_tumor_dataset/meningioma/1569.jpg,meningioma,1569.jpg
Dataset/brain_tumor_dataset/healthy/1622.jpg,healthy,1622.jpg
Dataset/brain_tumor_dataset/meningioma/0035.jpg,meningioma,0035.jpg
Dataset/brain_tumor_dataset/meningioma/0073.jpg,meningioma,0073.jpg
Dataset/brain_tumor_dataset/glioma/1261.jpg,glioma,1261.jpg
Dataset/brain_tumor_dataset/glioma/1273.jpg,glioma,1273.jpg
Dataset/brain_tumor_dataset/pituitary/0177.jpg,pituitary,0177.jpg
Dataset/brain_tumor_dataset/glioma/0176.jpg,glioma,0176.jpg
Dataset/brain_tumor_dataset/glioma/1332.jpg,glioma,1332.jpg
Dataset/brain_tumor_dataset/meningioma/1467.jpg,meningioma,1467.jpg
Dataset/brain_tumor_dataset/meningioma/1073.jpg,meningioma,1073.jpg
Dataset/brain_tumor_dataset/meningioma/0314.jpg,meningioma,0314.jpg
Dataset/brain_tumor_dataset/pituitary/1338.jpg,pituitary,1338.jpg
Dataset/brain_tumor_dataset/healthy/1046.jpg,healthy,1046.jpg
Dataset/brain_tumor_dataset/healthy/0556.jpg,healthy,0556.jpg
Dataset/brain_tumor_dataset/healthy/1635.jpg,healthy,1635.jpg
Dataset/brain_tumor_dataset/glioma/1090.jpg,glioma,1090.jpg
Dataset/brain_tumor_dataset/meningioma/0457.jpg,meningioma,0457.jpg
Dataset/brain_tumor_dataset/glioma/0486.jpg,glioma,0486.jpg
Dataset/brain_tumor_dataset/meningioma/1364.jpg,meningioma,1364.jpg
Dataset/brain_tumor_dataset/pituitary/0744.jpg,pituitary,0744.jpg
Dataset/brain_tumor_dataset/healthy/0838.jpg,healthy,0838.jpg
Dataset/brain_tumor_dataset/meningioma/1297.jpg,meningioma,1297.jpg
Dataset/brain_tumor_dataset/glioma/0458.jpg,glioma,0458.jpg
Dataset/brain_tumor_dataset/glioma/0339.jpg,glioma,0339.jpg
Dataset/brain_tumor_dataset/meningioma/1338.jpg,meningioma,1338.jpg
Dataset/brain_tumor_dataset/pituitary/0621.jpg,pituitary,0621.jpg
Dataset/brain_tumor_dataset/pituitary/1087.jpg,pituitary,1087.jpg
Dataset/brain_tumor_dataset/pituitary/1737.jpg,pituitary,1737.jpg
Dataset/brain_tumor_dataset/pituitary/0260.jpg,pituitary,0260.jpg
Dataset/brain_tumor_dataset/healthy/0613.jpg,healthy,0613.jpg
Dataset/brain_tumor_dataset/meningioma/1101.jpg,meningioma,1101.jpg
Dataset/brain_tumor_dataset/meningioma/0089.jpg,meningioma,0089.jpg
Dataset/brain_tumor_dataset/glioma/1618.jpg,glioma,1618.jpg
Dataset/brain_tumor_dataset/glioma/1609.jpg,glioma,1609.jpg
Dataset/brain_tumor_dataset/healthy/0166.jpg,healthy,0166.jpg
Dataset/brain_tumor_dataset/meningioma/1065.jpg,meningioma,1065.jpg
Dataset/brain_tumor_dataset/glioma/0617.jpg,glioma,0617.jpg
Dataset/brain_tumor_dataset/pituitary/0931.jpg,pituitary,0931.jpg
Dataset/brain_tumor_dataset/meningioma/0096.jpg,meningioma,0096.jpg
Dataset/brain_tumor_dataset/meningioma/1412.jpg,meningioma,1412.jpg
Dataset/brain_tumor_dataset/pituitary/1739.jpg,pituitary,1739.jpg
Dataset/brain_tumor_dataset/pituitary/1515.jpg,pituitary,1515.jpg
Dataset/brain_tumor_dataset/glioma/1217.jpg,glioma,1217.jpg
Dataset/brain_tumor_dataset/healthy/0169.jpg,healthy,0169.jpg
Dataset/brain_tumor_dataset/glioma/0926.jpg,glioma,0926.jpg
Dataset/brain_tumor_dataset/meningioma/1627.jpg,meningioma,1627.jpg
Dataset/brain_tumor_dataset/glioma/1314.jpg,glioma,1314.jpg
Dataset/brain_tumor_dataset/glioma/0622.jpg,glioma,0622.jpg
Dataset/brain_tumor_dataset/glioma/1437.jpg,glioma,1437.jpg
Dataset/brain_tumor_dataset/pituitary/0263.jpg,pituitary,0263.jpg
Dataset/brain_tumor_dataset/pituitary/0025.jpg,pituitary,0025.jpg
Dataset/brain_tumor_dataset/meningioma/0630.jpg,meningioma,0630.jpg
Dataset/brain_tumor_dataset/glioma/0680.jpg,glioma,0680.jpg
Dataset/brain_tumor_dataset/pituitary/0193.jpg,pituitary,0193.jpg
Dataset/brain_tumor_dataset/pituitary/0681.jpg,pituitary,0681.jpg
Dataset/brain_tumor_dataset/glioma/0435.jpg,glioma,0435.jpg
Dataset/brain_tumor_dataset/pituitary/0924.jpg,pituitary,0924.jpg
Dataset/brain_tumor_dataset/healthy/0240.jpg,healthy,0240.jpg
Dataset/brain_tumor_dataset/glioma/0737.jpg,glioma,0737.jpg
Dataset/brain_tumor_dataset/meningioma/1091.jpg,meningioma,1091.jpg
Dataset/brain_tumor_dataset/meningioma/0183.jpg,meningioma,0183.jpg
Dataset/brain_tumor_dataset/healthy/0578.jpg,healthy,0578.jpg
Dataset/brain_tumor_dataset/pituitary/1741.jpg,pituitary,1741.jpg
Dataset/brain_tumor_dataset/pituitary/1245.jpg,pituitary,1245.jpg
Dataset/brain_tumor_dataset/pituitary/1711.jpg,pituitary,1711.jpg
Dataset/brain_tumor_dataset/healthy/0572.jpg,healthy,0572.jpg
Dataset/brain_tumor_dataset/meningioma/1428.jpg,meningioma,1428.jpg
Dataset/brain_tumor_dataset/healthy/0090.jpg,healthy,0090.jpg
Dataset/brain_tumor_dataset/pituitary/1298.jpg,pituitary,1298.jpg
Dataset/brain_tumor_dataset/meningioma/0460.jpg,meningioma,0460.jpg
Dataset/brain_tumor_dataset/healthy/0953.jpg,healthy,0953.jpg
Dataset/brain_tumor_dataset/healthy/0669.jpg,healthy,0669.jpg
Dataset/brain_tumor_dataset/glioma/0121.jpg,glioma,0121.jpg
Dataset/brain_tumor_dataset/meningioma/0865.jpg,meningioma,0865.jpg
Dataset/brain_tumor_dataset/healthy/0322.jpg,healthy,0322.jpg
Dataset/brain_tumor_dataset/pituitary/0718.jpg,pituitary,0718.jpg
Dataset/brain_tumor_dataset/meningioma/1528.jpg,meningioma,1528.jpg
Dataset/brain_tumor_dataset/meningioma/0168.jpg,meningioma,0168.jpg
Dataset/brain_tumor_dataset/meningioma/1180.jpg,meningioma,1180.jpg
Dataset/brain_tumor_dataset/healthy/1868.jpg,healthy,1868.jpg
Dataset/brain_tumor_dataset/meningioma/0937.jpg,meningioma,0937.jpg
Dataset/brain_tumor_dataset/meningioma/1245.jpg,meningioma,1245.jpg
Dataset/brain_tumor_dataset/healthy/0340.jpg,healthy,0340.jpg
Dataset/brain_tumor_dataset/meningioma/0546.jpg,meningioma,0546.jpg
Dataset/brain_tumor_dataset/healthy/0950.jpg,healthy,0950.jpg
Dataset/brain_tumor_dataset/glioma/0369.jpg,glioma,0369.jpg
Dataset/brain_tumor_dataset/pituitary/0766.jpg,pituitary,0766.jpg
Dataset/brain_tumor_dataset/glioma/0904.jpg,glioma,0904.jpg
Dataset/brain_tumor_dataset/healthy/1774.jpg,healthy,1774.jpg
Dataset/brain_tumor_dataset/healthy/0942.jpg,healthy,0942.jpg
Dataset/brain_tumor_dataset/glioma/0213.jpg,glioma,0213.jpg
Dataset/brain_tumor_dataset/pituitary/0849.jpg,pituitary,0849.jpg
Dataset/brain_tumor_dataset/pituitary/1468.jpg,pituitary,1468.jpg
Dataset/brain_tumor_dataset/healthy/1977.jpg,healthy,1977.jpg
Dataset/brain_tumor_dataset/pituitary/1601.jpg,pituitary,1601.jpg
Dataset/brain_tumor_dataset/healthy/1723.jpg,healthy,1723.jpg
Dataset/brain_tumor_dataset/meningioma/0170.jpg,meningioma,0170.jpg
Dataset/brain_tumor_dataset/meningioma/0211.jpg,meningioma,0211.jpg
Dataset/brain_tumor_dataset/glioma/0127.jpg,glioma,0127.jpg
Dataset/brain_tumor_dataset/glioma/0460.jpg,glioma,0460.jpg
Dataset/brain_tumor_dataset/pituitary/0660.jpg,pituitary,0660.jpg
Dataset/brain_tumor_dataset/meningioma/1552.jpg,meningioma,1552.jpg
Dataset/brain_tumor_dataset/pituitary/0953.jpg,pituitary,0953.jpg
Dataset/brain_tumor_dataset/healthy/1255.jpg,healthy,1255.jpg
Dataset/brain_tumor_dataset/glioma/0177.jpg,glioma,0177.jpg
Dataset/brain_tumor_dataset/healthy/1035.jpg,healthy,1035.jpg
Dataset/brain_tumor_dataset/healthy/0808.jpg,healthy,0808.jpg
Dataset/brain_tumor_dataset/meningioma/0823.jpg,meningioma,0823.jpg
Dataset/brain_tumor_dataset/glioma/1164.jpg,glioma,1164.jpg
Dataset/brain_tumor_dataset/pituitary/1078.jpg,pituitary,1078.jpg
Dataset/brain_tumor_dataset/glioma/1613.jpg,glioma,1613.jpg
Dataset/brain_tumor_dataset/glioma/1085.jpg,glioma,1085.jpg
Dataset/brain_tumor_dataset/healthy/0317.jpg,healthy,0317.jpg
Dataset/brain_tumor_dataset/healthy/1793.jpg,healthy,1793.jpg
Dataset/brain_tumor_dataset/glioma/0578.jpg,glioma,0578.jpg
Dataset/brain_tumor_dataset/healthy/1114.jpg,healthy,1114.jpg
Dataset/brain_tumor_dataset/healthy/1257.jpg,healthy,1257.jpg
Dataset/brain_tumor_dataset/meningioma/1617.jpg,meningioma,1617.jpg
Dataset/brain_tumor_dataset/glioma/1251.jpg,glioma,1251.jpg
Dataset/brain_tumor_dataset/healthy/0708.jpg,healthy,0708.jpg
Dataset/brain_tumor_dataset/healthy/0826.jpg,healthy,0826.jpg
Dataset/brain_tumor_dataset/meningioma/0023.jpg,meningioma,0023.jpg
Dataset/brain_tumor_dataset/pituitary/0921.jpg,pituitary,0921.jpg
Dataset/brain_tumor_dataset/meningioma/1024.jpg,meningioma,1024.jpg
Dataset/brain_tumor_dataset/pituitary/0445.jpg,pituitary,0445.jpg
Dataset/brain_tumor_dataset/pituitary/1342.jpg,pituitary,1342.jpg
Dataset/brain_tumor_dataset/meningioma/0481.jpg,meningioma,0481.jpg
Dataset/brain_tumor_dataset/healthy/1666.jpg,healthy,1666.jpg
Dataset/brain_tumor_dataset/pituitary/1296.jpg,pituitary,1296.jpg
Dataset/brain_tumor_dataset/healthy/1879.jpg,healthy,1879.jpg
Dataset/brain_tumor_dataset/pituitary/0378.jpg,pituitary,0378.jpg
Dataset/brain_tumor_dataset/meningioma/1416.jpg,meningioma,1416.jpg
Dataset/brain_tumor_dataset/pituitary/0874.jpg,pituitary,0874.jpg
Dataset/brain_tumor_dataset/glioma/0767.jpg,glioma,0767.jpg
Dataset/brain_tumor_dataset/pituitary/1145.jpg,pituitary,1145.jpg
Dataset/brain_tumor_dataset/meningioma/1543.jpg,meningioma,1543.jpg
Dataset/brain_tumor_dataset/meningioma/0350.jpg,meningioma,0350.jpg
Dataset/brain_tumor_dataset/healthy/1817.jpg,healthy,1817.jpg
Dataset/brain_tumor_dataset/healthy/0699.jpg,healthy,0699.jpg
Dataset/brain_tumor_dataset/healthy/0394.jpg,healthy,0394.jpg
Dataset/brain_tumor_dataset/pituitary/0795.jpg,pituitary,0795.jpg
Dataset/brain_tumor_dataset/pituitary/1597.jpg,pituitary,1597.jpg
Dataset/brain_tumor_dataset/healthy/1291.jpg,healthy,1291.jpg
